mean_predicted_risk,observed_critical_rate
0.0828905085114677,0.1
0.0829400037758499,0.0
0.08300567442105905,0.0
0.08304692412498606,0.14285714285714285
0.08351930314319456,0.0
0.0851525395038297,0.0
0.0852193981455794,0.1
0.08527834407361355,0.3333333333333333
