n,safe_completion_at_1,autonomous_safe_completion_at_1,human_assisted_safe_completion,safe_intervention_rate,critical_false_greenlight_rate,overblock_rate,confirmation_burden,scope_required_recall,scope_authorized_precision,scope_f1,unauthorized_scope_rate,partial_failure_rate,compensation_attempt_rate,compensation_success_rate,harm_weighted_cost,preflight_success_rate,risk_pr_auc,brier,mean_latency_ms,candidate_id
72,0.3472222222222222,0.3472222222222222,0.0,0.027777777777777776,0.1388888888888889,0.09722222222222222,0.0,0.7916666666666666,0.9375,0.8584337349397592,0.041666666666666664,0.0,0.0,1.0,0.5451388888888888,0.9305555555555556,0.18284773097273097,0.2667541666666666,2.188555551886869,C0
72,0.3472222222222222,0.3472222222222222,0.0,0.027777777777777776,0.1388888888888889,0.05555555555555555,0.0,0.7951388888888888,0.9641203703703705,0.8715140716374269,0.08333333333333333,0.0,0.0,1.0,0.6666666666666666,0.9305555555555556,0.22139520686032313,0.2230263888888889,2.4681513847705596,C1
72,0.4444444444444444,0.4444444444444444,0.0,0.013888888888888888,0.05555555555555555,0.027777777777777776,0.0,0.7870370370370371,0.9444444444444444,0.8585858585858587,0.027777777777777776,0.0,0.0,1.0,0.3958333333333333,0.9722222222222222,0.444281045751634,0.1560277777777778,2.222661108438236,C2
72,0.875,0.4305555555555556,0.4444444444444444,0.05555555555555555,0.013888888888888888,0.041666666666666664,0.4722222222222222,0.7870370370370371,0.9444444444444444,0.8585858585858587,0.027777777777777776,0.0,0.0,1.0,0.1159722222222222,0.9722222222222222,0.21496721530844373,0.06479468761252798,5.527872223562251,C3
72,0.9027777777777778,0.3194444444444444,0.5833333333333334,0.05555555555555555,0.013888888888888888,0.041666666666666664,0.6111111111111112,0.7870370370370371,0.9444444444444444,0.8585858585858587,0.027777777777777776,0.0,0.0,1.0,0.13680555555555554,0.9722222222222222,0.08548929249119003,0.0847929048919457,3.5209708358807905,C4
72,0.9166666666666666,0.3472222222222222,0.5694444444444444,0.05555555555555555,0.013888888888888888,0.027777777777777776,0.5972222222222222,0.8055555555555556,0.9652777777777778,0.8782135076252724,0.027777777777777776,0.0,0.0,1.0,0.12430555555555554,0.9722222222222222,0.4724935400516796,0.06476101648405744,5.831694451949766,C5
