mean_predicted_risk,observed_critical_rate
0.04047650996374277,0.022222222222222223
0.04387670559374711,0.0
0.05549797433255684,0.1111111111111111
0.06696221463636999,0.044444444444444446
0.08071251040490093,0.1111111111111111
0.13442336519157994,0.044444444444444446
0.24123480473026998,0.1111111111111111
0.5057717796315794,0.2222222222222222
