mean_predicted_risk,observed_critical_rate
0.014579876245447447,0.0
0.01526066366258183,0.0
0.020344798072125157,0.022222222222222223
0.030054008868839206,0.0
0.05679224226483328,0.2222222222222222
0.1649882842339332,0.2222222222222222
0.45156204271500155,0.06666666666666667
0.6787730753125468,0.1111111111111111
