n,safe_completion_at_1,autonomous_safe_completion_at_1,human_assisted_safe_completion,safe_intervention_rate,critical_false_greenlight_rate,overblock_rate,confirmation_burden,scope_required_recall,scope_authorized_precision,scope_f1,unauthorized_scope_rate,partial_failure_rate,compensation_attempt_rate,compensation_success_rate,harm_weighted_cost,preflight_success_rate,risk_pr_auc,brier,mean_latency_ms,candidate_id
360,0.3333333333333333,0.3333333333333333,0.0,0.03333333333333333,0.16666666666666666,0.06944444444444445,0.0,0.7907407407407406,0.9377314814814814,0.8579860026090105,0.09166666666666666,0.0,0.0,1.0,0.8465277777777778,0.8888888888888888,0.25266319722122926,0.24129055555555554,3.2678769432499797,C0
360,0.38333333333333336,0.38333333333333336,0.0,0.022222222222222223,0.08888888888888889,0.08055555555555556,0.0,0.805787037037037,0.9589814814814815,0.875735076218431,0.06666666666666667,0.0,0.0,1.0,0.54375,0.9277777777777778,0.18049511671847468,0.212375,2.5551516679115593,C1
360,0.4222222222222222,0.4222222222222222,0.0,0.022222222222222223,0.06666666666666667,0.05,0.0,0.8171296296296297,0.9748148148148148,0.8890343348050165,0.04722222222222222,0.0,0.0,1.0,0.4597222222222222,0.9333333333333333,0.19680417860345698,0.17667194444444445,3.1009194460542253,C2
360,0.8361111111111111,0.37222222222222223,0.4638888888888889,0.08055555555555556,0.008333333333333333,0.07777777777777778,0.5055555555555555,0.8171296296296297,0.9748148148148148,0.8890343348050165,0.04722222222222222,0.0,0.0,1.0,0.15083333333333332,0.9333333333333333,0.4277692817517777,0.0639278404366528,5.76657722510087,C3
360,0.85,0.33611111111111114,0.5138888888888888,0.08888888888888889,0.0,0.07777777777777778,0.5583333333333333,0.8171296296296297,0.9748148148148148,0.8890343348050165,0.04722222222222222,0.0,0.0,1.0,0.1420833333333333,0.9333333333333333,0.3362570337030647,0.10607552004205824,4.567696390181987,C4
360,0.8833333333333333,0.37222222222222223,0.5111111111111111,0.07777777777777778,0.002777777777777778,0.05555555555555555,0.5527777777777778,0.8055555555555556,0.9583333333333334,0.8753280839895015,0.016666666666666666,0.0,0.0,1.0,0.13013888888888886,0.9333333333333333,0.22852246970621587,0.12859006342587023,5.1752280521517,C5
