n,safe_completion_at_1,autonomous_safe_completion_at_1,human_assisted_safe_completion,safe_intervention_rate,critical_false_greenlight_rate,overblock_rate,confirmation_burden,scope_required_recall,scope_authorized_precision,scope_f1,unauthorized_scope_rate,partial_failure_rate,compensation_attempt_rate,compensation_success_rate,harm_weighted_cost,preflight_success_rate,risk_pr_auc,brier,mean_latency_ms,candidate_id
360,0.38055555555555554,0.38055555555555554,0.0,0.05277777777777778,0.12777777777777777,0.05555555555555555,0.0,0.8002314814814814,0.9523611111111112,0.8696936710458345,0.06388888888888888,0.0,0.0,1.0,0.7222222222222222,0.8916666666666667,0.28903018686666826,0.20900027777777777,2.507816113777355,C0
360,0.3888888888888889,0.3888888888888889,0.0,0.019444444444444445,0.1111111111111111,0.04722222222222222,0.0,0.8034722222222223,0.9694907407407407,0.8787085755982639,0.044444444444444446,0.0,0.0,1.0,0.6243055555555556,0.9138888888888889,0.21450620340575308,0.19770027777777777,2.5328919424080394,C1
360,0.4027777777777778,0.4027777777777778,0.0,0.030555555555555555,0.08055555555555556,0.030555555555555555,0.0,0.8222222222222222,0.980648148148148,0.8944744035288947,0.05,0.0,0.0,1.0,0.45625,0.9444444444444444,0.206197769836671,0.17740944444444445,2.4679791670577185,C2
360,0.8416666666666667,0.3388888888888889,0.5027777777777778,0.08888888888888889,0.022222222222222223,0.05277777777777778,0.5388888888888889,0.8222222222222222,0.980648148148148,0.8944744035288947,0.05,0.0,0.0,1.0,0.19263888888888886,0.9444444444444444,0.477452712235105,0.08149886596930297,4.927584720038188,C3
360,0.8638888888888889,0.30833333333333335,0.5555555555555556,0.1,0.011111111111111112,0.05277777777777778,0.5944444444444444,0.8222222222222222,0.980648148148148,0.8944744035288947,0.05,0.0,0.0,1.0,0.17319444444444446,0.9444444444444444,0.4871680547804469,0.15447304219402838,5.554495834318611,C4
360,0.8972222222222223,0.35555555555555557,0.5416666666666666,0.08055555555555556,0.011111111111111112,0.03611111111111111,0.5805555555555556,0.8125,0.9777777777777777,0.8875096974398757,0.016666666666666666,0.0,0.0,1.0,0.15861111111111112,0.9444444444444444,0.31595409847419786,0.14353609731090095,6.872075557799286,C5
