mean_predicted_risk,observed_critical_rate
0.05724419710145325,0.022222222222222223
0.05823484112611434,0.0
0.061650925553578984,0.022222222222222223
0.07915817671404991,0.08888888888888889
0.12465449115040758,0.0
0.3772757709116874,0.17777777777777778
0.5932535821924388,0.24444444444444444
0.7792651269039689,0.17777777777777778
