n,safe_completion_at_1,autonomous_safe_completion_at_1,human_assisted_safe_completion,safe_intervention_rate,critical_false_greenlight_rate,overblock_rate,confirmation_burden,scope_required_recall,scope_authorized_precision,scope_f1,unauthorized_scope_rate,partial_failure_rate,compensation_attempt_rate,compensation_success_rate,harm_weighted_cost,preflight_success_rate,risk_pr_auc,brier,mean_latency_ms,candidate_id
360,0.35833333333333334,0.35833333333333334,0.0,0.05555555555555555,0.12777777777777777,0.05,0.0,0.7888888888888889,0.9409259259259259,0.8582259810393842,0.08611111111111111,0.0,0.0,1.0,0.7097222222222223,0.8805555555555555,0.2987216651267956,0.21077749999999998,2.7890838876677058,C0
360,0.3972222222222222,0.3972222222222222,0.0,0.022222222222222223,0.09444444444444444,0.07777777777777778,0.0,0.800462962962963,0.9445833333333333,0.8665718214699458,0.07222222222222222,0.0,0.0,1.0,0.5805555555555556,0.9166666666666666,0.17721614949434492,0.21354472222222223,3.5001947201736687,C1
360,0.39444444444444443,0.39444444444444443,0.0,0.025,0.08055555555555556,0.03888888888888889,0.0,0.8148148148148149,0.9741203703703704,0.8873744736688243,0.05277777777777778,0.0,0.0,1.0,0.42916666666666664,0.9555555555555556,0.22178415706029936,0.17504694444444446,4.26015972172738,C2
360,0.8472222222222222,0.3527777777777778,0.49444444444444446,0.08888888888888889,0.016666666666666666,0.058333333333333334,0.5388888888888889,0.8148148148148149,0.9741203703703704,0.8873744736688243,0.05277777777777778,0.0,0.0,1.0,0.1773611111111111,0.9555555555555556,0.47604126262306756,0.08227806661782099,9.684695835716816,C3
360,0.8527777777777777,0.33611111111111114,0.5166666666666667,0.09166666666666666,0.013888888888888888,0.058333333333333334,0.5583333333333333,0.8148148148148149,0.9741203703703704,0.8873744736688243,0.05277777777777778,0.0,0.0,1.0,0.18583333333333335,0.9555555555555556,0.41592660866484754,0.08790108376252063,8.942473334738882,C4
360,0.8888888888888888,0.375,0.5138888888888888,0.08055555555555556,0.013888888888888888,0.03888888888888889,0.5555555555555556,0.8041666666666667,0.9680555555555556,0.8785331765935215,0.022222222222222223,0.0,0.0,1.0,0.17083333333333334,0.9555555555555556,0.3095657749161548,0.089200874948442,10.076278889512954,C5
