mean_predicted_risk,observed_critical_rate
0.01386834456449007,0.022222222222222223
0.016355466670052825,0.0
0.021596309564652336,0.06666666666666667
0.03289719275883891,0.022222222222222223
0.062391366375820746,0.08888888888888889
0.1820572057555675,0.13043478260869565
0.3097585438108172,0.25
0.509048269853387,0.17777777777777778
