mean_predicted_risk,observed_critical_rate
0.03462193829540258,0.02127659574468085
0.036357017659720554,0.023255813953488372
0.04188978231891113,0.0
0.05340120423102672,0.022222222222222223
0.11657020685332947,0.022222222222222223
0.2466903681829183,0.15555555555555556
0.3511723200256011,0.13333333333333333
0.5839337516348351,0.26666666666666666
