n,safe_completion_at_1,autonomous_safe_completion_at_1,human_assisted_safe_completion,safe_intervention_rate,critical_false_greenlight_rate,overblock_rate,confirmation_burden,scope_required_recall,scope_authorized_precision,scope_f1,unauthorized_scope_rate,partial_failure_rate,compensation_attempt_rate,compensation_success_rate,harm_weighted_cost,preflight_success_rate,risk_pr_auc,brier,mean_latency_ms,candidate_id
360,0.35,0.35,0.0,0.044444444444444446,0.15,0.06111111111111111,0.0,0.7946759259259258,0.9422685185185186,0.862201563002845,0.08333333333333333,0.0,0.0,1.0,0.8680555555555556,0.8805555555555555,0.26496256776347216,0.22334166666666663,3.421958888712753,C0
360,0.3611111111111111,0.3611111111111111,0.0,0.03333333333333333,0.11944444444444445,0.044444444444444446,0.0,0.8011574074074073,0.9683796296296296,0.8768672225807513,0.05,0.0,0.0,1.0,0.6611111111111111,0.9027777777777778,0.24023696585169507,0.20363555555555557,2.663587221953397,C1
360,0.40555555555555556,0.40555555555555556,0.0,0.025,0.07222222222222222,0.044444444444444446,0.0,0.8226851851851852,0.9788888888888888,0.8940152929822457,0.05277777777777778,0.0,0.0,1.0,0.4388888888888889,0.9361111111111111,0.20478684891117252,0.1749822222222222,3.1559855547837086,C2
360,0.8527777777777777,0.37777777777777777,0.475,0.08888888888888889,0.008333333333333333,0.06388888888888888,0.5111111111111111,0.8226851851851852,0.9788888888888888,0.8940152929822457,0.05277777777777778,0.0,0.0,1.0,0.1634722222222222,0.9361111111111111,0.5091665684954825,0.066999622538759,8.03909555155163,C3
360,0.8611111111111112,0.33055555555555555,0.5305555555555556,0.09166666666666666,0.005555555555555556,0.06388888888888888,0.5666666666666667,0.8226851851851852,0.9788888888888888,0.8940152929822457,0.05277777777777778,0.0,0.0,1.0,0.15513888888888888,0.9361111111111111,0.5598486901036697,0.0782157742748099,5.151706942059617,C4
360,0.9055555555555556,0.425,0.48055555555555557,0.075,0.005555555555555556,0.03888888888888889,0.5166666666666667,0.8101851851851852,0.9740740740740741,0.8846028176593823,0.011111111111111112,0.0,0.0,1.0,0.1288888888888889,0.9361111111111111,0.36253728538599156,0.08376129060114612,6.755753336538975,C5
