candidate_id,safe_completion_at_1_mean,safe_completion_at_1_std,autonomous_safe_completion_at_1_mean,autonomous_safe_completion_at_1_std,human_assisted_safe_completion_mean,human_assisted_safe_completion_std,safe_intervention_rate_mean,safe_intervention_rate_std,critical_false_greenlight_rate_mean,critical_false_greenlight_rate_std,overblock_rate_mean,overblock_rate_std,confirmation_burden_mean,confirmation_burden_std,scope_required_recall_mean,scope_required_recall_std,scope_authorized_precision_mean,scope_authorized_precision_std,scope_f1_mean,scope_f1_std,unauthorized_scope_rate_mean,unauthorized_scope_rate_std,partial_failure_rate_mean,partial_failure_rate_std,compensation_attempt_rate_mean,compensation_attempt_rate_std,compensation_success_rate_mean,compensation_success_rate_std,harm_weighted_cost_mean,harm_weighted_cost_std,preflight_success_rate_mean,preflight_success_rate_std,risk_pr_auc_mean,risk_pr_auc_std,brier_mean,brier_std,mean_latency_ms_mean,mean_latency_ms_std
C0,0.355,0.0170556460366764,0.355,0.0170556460366764,0.0,0.0,0.05,0.011620278146306602,0.13666666666666666,0.021730674684008827,0.058333333333333334,0.007349309197401642,0.0,0.0,0.7956944444444444,0.006332192744380774,0.9449166666666666,0.006532323738866239,0.8639074160046398,0.006330871195804626,0.07944444444444444,0.01121479402121464,0.0,0.0,0.0,0.0,1.0,0.0,0.737638888888889,0.1306593116080004,0.8877777777777778,0.007243558228002982,0.2685711483164923,0.025300626511758895,0.22150705555555553,0.012931687497596503,2.7987339996939733,0.5744949266338835
C1,0.3827777777777778,0.013379549531991447,0.3827777777777778,0.013379549531991447,0.0,0.0,0.02388888888888889,0.00541488574711609,0.10166666666666666,0.012969575033254173,0.06000000000000001,0.017633966942337646,0.0,0.0,0.8024074074074073,0.00220576467584662,0.9595648148148148,0.01013775784322111,0.8739601202626675,0.00481941752224872,0.056666666666666664,0.012044157438154884,0.0,0.0,0.0,0.0,1.0,0.0,0.5927777777777778,0.04926299023394866,0.9116666666666667,0.012012082394688685,0.2043473219504588,0.026079927111606005,0.20450016666666668,0.008313482947081804,2.6354061662115984,0.5634688692142141
C2,0.4094444444444444,0.012360330811826106,0.4094444444444444,0.012360330811826106,0.0,0.0,0.025,0.0034020690871988586,0.07388888888888889,0.006394924685122965,0.03777777777777778,0.010130323627116928,0.0,0.0,0.8199074074074074,0.0036892077431733986,0.9793425925925925,0.00567582019114858,0.8925587782335539,0.004288623182035553,0.04388888888888889,0.015390994641327852,0.0,0.0,0.0,0.0,1.0,0.0,0.42666666666666664,0.04502282085951688,0.9427777777777777,0.008695819912499183,0.21189488421003352,0.01353463521820957,0.1743028888888889,0.0039960738573189694,3.0973034450370407,0.7257330693713816
C3,0.8477777777777777,0.009702360664762811,0.36333333333333334,0.01682792358984551,0.4844444444444445,0.015416041028346247,0.08333333333333334,0.008561686115234689,0.015555555555555555,0.006972166887783963,0.06166666666666667,0.009899183156225257,0.5222222222222223,0.01571348402636775,0.8199074074074074,0.0036892077431733986,0.9793425925925925,0.00567582019114858,0.8925587782335539,0.004288623182035553,0.04388888888888889,0.015390994641327852,0.0,0.0,0.0,0.0,1.0,0.0,0.17569444444444443,0.018698746822074716,0.9427777777777777,0.008695819912499183,0.44265819209474994,0.07300936003807149,0.07388119298114744,0.00830112469230385,6.77819855491786,2.0117888352010587
C4,0.8605555555555556,0.009899183156225283,0.3294444444444445,0.012044157438154903,0.5311111111111111,0.017055646036676395,0.09166666666666666,0.005196746370519368,0.007222222222222222,0.005414885747116091,0.06166666666666667,0.009899183156225257,0.5700000000000001,0.0148812169288654,0.8199074074074074,0.0036892077431733986,0.9793425925925925,0.00567582019114858,0.8925587782335539,0.004288623182035553,0.04388888888888889,0.015390994641327852,0.0,0.0,0.0,0.0,1.0,0.0,0.15897222222222224,0.020237926975646633,0.9427777777777777,0.008695819912499183,0.45087071471577184,0.08302021139682837,0.0989376933772865,0.03406627219601343,6.331708000765906,1.8136575025780561
C5,0.8933333333333333,0.0084710837122094,0.37555555555555553,0.0296195005834807,0.5177777777777777,0.025428427758546236,0.07833333333333334,0.0023240556292613225,0.0077777777777777776,0.004564354645876384,0.04444444444444444,0.009001028747788695,0.5561111111111112,0.02510779230772589,0.8079629629629629,0.0033926057334372627,0.9687962962962964,0.0075478582796083965,0.8810957318311665,0.00489392110951299,0.01611111111111111,0.004120110270608701,0.0,0.0,0.0,0.0,1.0,0.0,0.14508333333333331,0.018694258708009157,0.9427777777777777,0.008695819912499183,0.3204827358260586,0.0604891697418136,0.10450634503505278,0.029581940463691163,7.327587778498936,1.7964002475402479
