n,safe_completion_at_1,autonomous_safe_completion_at_1,human_assisted_safe_completion,safe_intervention_rate,critical_false_greenlight_rate,overblock_rate,confirmation_burden,scope_required_recall,scope_authorized_precision,scope_f1,unauthorized_scope_rate,partial_failure_rate,compensation_attempt_rate,compensation_success_rate,harm_weighted_cost,preflight_success_rate,risk_pr_auc,brier,mean_latency_ms,candidate_id
360,0.3527777777777778,0.3527777777777778,0.0,0.06388888888888888,0.1111111111111111,0.05555555555555555,0.0,0.803935185185185,0.9512962962962962,0.8714298623261248,0.07222222222222222,0.0,0.0,1.0,0.5416666666666666,0.8972222222222223,0.2374781246042963,0.22312527777777774,2.916262497051826,C0
360,0.38333333333333336,0.38333333333333336,0.0,0.022222222222222223,0.09444444444444444,0.05,0.0,0.8011574074074073,0.9563888888888887,0.8719179054459457,0.05,0.0,0.0,1.0,0.5541666666666667,0.8972222222222223,0.20928217428202617,0.19524527777777775,2.3376280548594273,C1
360,0.4222222222222222,0.4222222222222222,0.0,0.022222222222222223,0.06944444444444445,0.025,0.0,0.8226851851851852,0.9882407407407408,0.8978953861827879,0.016666666666666666,0.0,0.0,1.0,0.34930555555555554,0.9444444444444444,0.22990146663856786,0.1674038888888889,2.6231761103392475,C2
360,0.8611111111111112,0.375,0.4861111111111111,0.06944444444444445,0.022222222222222223,0.05555555555555555,0.5166666666666667,0.8226851851851852,0.9882407407407408,0.8978953861827879,0.016666666666666666,0.0,0.0,1.0,0.19416666666666665,0.9444444444444444,0.32286113536831695,0.07470156934320145,5.661821664479147,C3
360,0.875,0.33611111111111114,0.5388888888888889,0.08611111111111111,0.005555555555555556,0.05555555555555555,0.5722222222222222,0.8226851851851852,0.9882407407407408,0.8978953861827879,0.016666666666666666,0.0,0.0,1.0,0.1386111111111111,0.9444444444444444,0.4551531863268303,0.06802304661301534,6.023094721280763,C4
360,0.8916666666666667,0.35,0.5416666666666666,0.07777777777777778,0.005555555555555556,0.05277777777777778,0.575,0.8074074074074075,0.9657407407407408,0.8795048834735519,0.013888888888888888,0.0,0.0,1.0,0.13694444444444442,0.9444444444444444,0.3858340506477328,0.07744339888890467,6.710909725128052,C5
